rating,guest,trip_type,length_of_stay,title,review,review_date,country,stay_date,review_year,review_month,stay_year,stay_month,stopword_text,lemmatized_text,tokenized_text,hotel,channel,room_type,sentiment
10,rs,family trip,,,the place is cool  but for breakfast it needs to be improved,2/14/2022,,2/14/2022,2022,february,2022,February,place cool breakfast needs improved,the place is cool but for breakfast it need to be improved,"['the', 'place', 'is', 'cool', 'but', 'for', 'breakfast', 'it', 'needs', 'to', 'be', 'improved']",adiwana unagi suites,tiket.com,,pos
10,riwenda septiani,family trip,,,delicious food friendly service ok room,2/14/2022,,2/14/2022,2022,february,2022,February,delicious food friendly service ok room,delicious food friendly service ok room,"['delicious', 'food', 'friendly', 'service', 'ok', 'room']",adiwana unagi suites,tiket.com,,pos
10,rohmad harsono,solo trip,,,staying here is really extraordinaryspacious rooms cool bathtubs very beautiful landscape balconies clean swimming pools very friendly servicewhat a staycation experience in ubud that will not be forgotten,2/7/2022,,2/7/2022,2022,february,2022,February,staying really extraordinaryspacious rooms cool bathtubs beautiful landscape balconies clean swimming pools friendly servicewhat staycation experience ubud forgotten,staying here is really extraordinaryspacious room cool bathtub very beautiful landscape balcony clean swimming pool very friendly servicewhat a staycation experience in ubud that will not be forgotten,"['staying', 'here', 'is', 'really', 'extraordinaryspacious', 'rooms', 'cool', 'bathtubs', 'very', 'beautiful', 'landscape', 'balconies', 'clean', 'swimming', 'pools', 'very', 'friendly', 'servicewhat', 'a', 'staycation', 'experience', 'in', 'ubud', 'that', 'will', 'not', 'be', 'forgotten']",adiwana unagi suites,tiket.com,,pos
10,fendy winardi,family trip,,,the property is very well maintained and good the service from the staff is also very goodthe restaurant is also very satisfyingrecommended to stay for family trip,2/2/2022,,2/2/2022,2022,february,2022,February,property well maintained good service staff also goodthe restaurant also satisfyingrecommended stay family trip,the property is very well maintained and good the service from the staff is also very goodthe restaurant is also very satisfyingrecommended to stay for family trip,"['the', 'property', 'is', 'very', 'well', 'maintained', 'and', 'good', 'the', 'service', 'from', 'the', 'staff', 'is', 'also', 'very', 'goodthe', 'restaurant', 'is', 'also', 'very', 'satisfyingrecommended', 'to', 'stay', 'for', 'family', 'trip']",adiwana unagi suites,tiket.com,,pos
10,aj,couple trip,,,i had a very wonderful stay in their 1 bedroom villa the villa was very huge but it was very clean and spotless the swimming pool is also very clean and refreshing no chemical smells the staffs were extremely friendly and helpful and i had a great time with everyone there from the front desk to housekeeping and fb i also tried their tejas spa and i recommend you to try it out they have such a good price for the spa and the view is amazing the therapist were also excellent and i love the products that they use food wise need no more validation as elys kitchen is rated very highly in ubud location wise is also very good as its quiet but also very close to the ubud center overall i will come back here again next time im in ubud,1/24/2022,,1/24/2022,2022,january,2022,January,wonderful stay 1 bedroom villa villa huge clean spotless swimming pool also clean refreshing chemical smells staffs extremely friendly helpful great time everyone front desk housekeeping fb also tried tejas spa recommend try good price spa view amazing therapist also excellent love products use food wise need validation elys kitchen rated highly ubud location wise also good quiet also close ubud center overall come back next time im ubud,i had a very wonderful stay in their 1 bedroom villa the villa wa very huge but it wa very clean and spotless the swimming pool is also very clean and refreshing no chemical smell the staff were extremely friendly and helpful and i had a great time with everyone there from the front desk to housekeeping and fb i also tried their tejas spa and i recommend you to try it out they have such a good price for the spa and the view is amazing the therapist were also excellent and i love the product that they use food wise need no more validation a elys kitchen is rated very highly in ubud location wise is also very good a it quiet but also very close to the ubud center overall i will come back here again next time im in ubud,"['i', 'had', 'a', 'very', 'wonderful', 'stay', 'in', 'their', '1', 'bedroom', 'villa', 'the', 'villa', 'was', 'very', 'huge', 'but', 'it', 'was', 'very', 'clean', 'and', 'spotless', 'the', 'swimming', 'pool', 'is', 'also', 'very', 'clean', 'and', 'refreshing', 'no', 'chemical', 'smells', 'the', 'staffs', 'were', 'extremely', 'friendly', 'and', 'helpful', 'and', 'i', 'had', 'a', 'great', 'time', 'with', 'everyone', 'there', 'from', 'the', 'front', 'desk', 'to', 'housekeeping', 'and', 'fb', 'i', 'also', 'tried', 'their', 'tejas', 'spa', 'and', 'i', 'recommend', 'you', 'to', 'try', 'it', 'out', 'they', 'have', 'such', 'a', 'good', 'price', 'for', 'the', 'spa', 'and', 'the', 'view', 'is', 'amazing', 'the', 'therapist', 'were', 'also', 'excellent', 'and', 'i', 'love', 'the', 'products', 'that', 'they', 'use', 'food', 'wise', 'need', 'no', 'more', 'validation', 'as', 'elys', 'kitchen', 'is', 'rated', 'very', 'highly', 'in', 'ubud', 'location', 'wise', 'is', 'also', 'very', 'good', 'as', 'its', 'quiet', 'but', 'also', 'very', 'close', 'to', 'the', 'ubud', 'center', 'overall', 'i', 'will', 'come', 'back', 'here', 'again', 'next', 'time', 'im', 'in', 'ubud']",adiwana unagi suites,tiket.com,,pos
10,i gede tika mahendra,couple trip,,,the service the food the room everything is greatnext definitely stay here again,1/10/2022,,1/10/2022,2022,january,2022,January,service food room everything greatnext definitely stay,the service the food the room everything is greatnext definitely stay here again,"['the', 'service', 'the', 'food', 'the', 'room', 'everything', 'is', 'greatnext', 'definitely', 'stay', 'here', 'again']",adiwana unagi suites,tiket.com,,pos
10,aa,solo trip,,,great room very clean very responsive staffs recommended,12/29/2021,,12/29/2021,2021,december,2021,December,great room clean responsive staffs recommended,great room very clean very responsive staff recommended,"['great', 'room', 'very', 'clean', 'very', 'responsive', 'staffs', 'recommended']",adiwana unagi suites,tiket.com,,pos
10,gb,couple trip,,,exciting and comfortable staying at the unagii staff friendly the facilities are good the view is good too not regret staying here next time will be here again anyway,12/17/2021,,12/17/2021,2021,december,2021,December,exciting comfortable staying unagii staff friendly facilities good view good regret staying next time anyway,exciting and comfortable staying at the unagii staff friendly the facility are good the view is good too not regret staying here next time will be here again anyway,"['exciting', 'and', 'comfortable', 'staying', 'at', 'the', 'unagii', 'staff', 'friendly', 'the', 'facilities', 'are', 'good', 'the', 'view', 'is', 'good', 'too', 'not', 'regret', 'staying', 'here', 'next', 'time', 'will', 'be', 'here', 'again', 'anyway']",adiwana unagi suites,tiket.com,,pos
10,st,couple trip,,,delicious cheap great strategic location,12/6/2021,,12/6/2021,2021,december,2021,December,delicious cheap great strategic location,delicious cheap great strategic location,"['delicious', 'cheap', 'great', 'strategic', 'location']",adiwana unagi suites,tiket.com,,pos
10,sevila rasyidah,couple trip,,,very friendly facilities and services good place to stay in ubud,12/1/2021,,12/1/2021,2021,december,2021,December,friendly facilities services good place stay ubud,very friendly facility and service good place to stay in ubud,"['very', 'friendly', 'facilities', 'and', 'services', 'good', 'place', 'to', 'stay', 'in', 'ubud']",adiwana unagi suites,tiket.com,,pos
10,sg,family trip,,,the room is quite spacious the breakfast is really goodthe staff is also friendlythank you tiketcom,11/22/2021,,11/22/2021,2021,november,2021,November,room quite spacious breakfast really goodthe staff also friendlythank tiketcom,the room is quite spacious the breakfast is really goodthe staff is also friendlythank you tiketcom,"['the', 'room', 'is', 'quite', 'spacious', 'the', 'breakfast', 'is', 'really', 'goodthe', 'staff', 'is', 'also', 'friendlythank', 'you', 'tiketcom']",adiwana unagi suites,tiket.com,,pos
10,muhammad abdi,trip with friends,,,cool for staycation with family or friends,11/21/2021,,11/21/2021,2021,november,2021,November,cool staycation family friends,cool for staycation with family or friend,"['cool', 'for', 'staycation', 'with', 'family', 'or', 'friends']",adiwana unagi suites,tiket.com,,pos
10,ft,business trip,,,the best service from the adiwana unagi team late check out without additional costscheck in smooth and fast clean roomsit feels like i can get a personal butler if you stay here you have come to be welcomed via wareco for the central ubud color area,11/12/2021,,11/12/2021,2021,november,2021,November,best service adiwana unagi team late check without additional costscheck smooth fast clean roomsit feels like get personal butler stay come welcomed via wareco central ubud color area,the best service from the adiwana unagi team late check out without additional costscheck in smooth and fast clean roomsit feel like i can get a personal butler if you stay here you have come to be welcomed via wareco for the central ubud color area,"['the', 'best', 'service', 'from', 'the', 'adiwana', 'unagi', 'team', 'late', 'check', 'out', 'without', 'additional', 'costscheck', 'in', 'smooth', 'and', 'fast', 'clean', 'roomsit', 'feels', 'like', 'i', 'can', 'get', 'a', 'personal', 'butler', 'if', 'you', 'stay', 'here', 'you', 'have', 'come', 'to', 'be', 'welcomed', 'via', 'wareco', 'for', 'the', 'central', 'ubud', 'color', 'area']",adiwana unagi suites,tiket.com,,pos
10,is,family trip,,,very pleasantthe room is very spacious cleanthe staff are very friendly and the food is deliciouswill comeback again for sure ,11/9/2021,,11/9/2021,2021,november,2021,November,pleasantthe room spacious cleanthe staff friendly food deliciouswill comeback sure,very pleasantthe room is very spacious cleanthe staff are very friendly and the food is deliciouswill comeback again for sure,"['very', 'pleasantthe', 'room', 'is', 'very', 'spacious', 'cleanthe', 'staff', 'are', 'very', 'friendly', 'and', 'the', 'food', 'is', 'deliciouswill', 'comeback', 'again', 'for', 'sure']",adiwana unagi suites,tiket.com,,pos
10,satwika natalia andi,trip with friends,,,this is the first time i go to bali to get super friendly services from hotel staff with skg pandemic conditions we feel calm staying at this hotel clean hotel every suitcase is sprayed with dissectan before being taken to the room strategic location there is a free shuttle service to the ubud art marketcomplete and clear explanation from hotel staff about hotel facilities etc get promo prices with super good services from the hotel,11/2/2021,,11/2/2021,2021,november,2021,November,first time go bali get super friendly services hotel staff skg pandemic conditions feel calm staying hotel clean hotel every suitcase sprayed dissectan taken room strategic location free shuttle service ubud art marketcomplete clear explanation hotel staff hotel facilities etc get promo prices super good services hotel,this is the first time i go to bali to get super friendly service from hotel staff with skg pandemic condition we feel calm staying at this hotel clean hotel every suitcase is sprayed with dissectan before being taken to the room strategic location there is a free shuttle service to the ubud art marketcomplete and clear explanation from hotel staff about hotel facility etc get promo price with super good service from the hotel,"['this', 'is', 'the', 'first', 'time', 'i', 'go', 'to', 'bali', 'to', 'get', 'super', 'friendly', 'services', 'from', 'hotel', 'staff', 'with', 'skg', 'pandemic', 'conditions', 'we', 'feel', 'calm', 'staying', 'at', 'this', 'hotel', 'clean', 'hotel', 'every', 'suitcase', 'is', 'sprayed', 'with', 'dissectan', 'before', 'being', 'taken', 'to', 'the', 'room', 'strategic', 'location', 'there', 'is', 'a', 'free', 'shuttle', 'service', 'to', 'the', 'ubud', 'art', 'marketcomplete', 'and', 'clear', 'explanation', 'from', 'hotel', 'staff', 'about', 'hotel', 'facilities', 'etc', 'get', 'promo', 'prices', 'with', 'super', 'good', 'services', 'from', 'the', 'hotel']",adiwana unagi suites,tiket.com,,pos
